# it_language_admin.txt - this file is for the internationalization of the astGUIclient 
# admin web pages. The associated install.pl file will take the language as an 
# argument and alter the php scripts to the language typed in the command line:
# example: ./install.pl --language=it
# current languages in the file:
# - English - (en) no alterations
# - Italian - (it) first column
***LANGUAGES***
en-English|it-Italiano|
Agent Script Override|Agent Script Override|
If this field is set, this will be the script that the agent sees on their screen instead of the campaign script when the lead is from this list. Default is not set|Se questo campo è impostato, questo sarà lo script che l-agente vede sullo schermo del proprio posto di script campagna quando il piombo è da questo elenco. Di default non è impostato|
Music On Hold|Music On Hold|
ADD NEW MUSIC ON HOLD ENTRY|ADD NEW MUSIC IN ATTESA INGRESSO|
ADDING NEW MUSIC ON HOLD ENTRY|AGGIUNTA NUOVA MUSICA IN ATTESA INGRESSO|
MODIFY MUSIC ON HOLD ENTRY|MODIFICA Music On Hold ENTRATA|
DELETE MUSIC ON HOLD ENTRY|DELETE Music On Hold ENTRATA|
MUSIC ON HOLD ENTRY LIST|Music On Hold ENTRY LIST|
We STRONGLY recommend uploading only 16bit 8k PCM WAV audio files|Vivamente consigliamo di caricare solo 16bit 8k file audio WAV PCM|
Music On Hold ID|Music On Hold ID|
This is the short name of a Music On Hold entry. This needs to be a unique identifier. Do not use any spaces or punctuation for this field. max 100 characters, minimum of 2 characters|Questo è il nome breve di un Music On Hold entrata. Questo deve essere un identificatore univoco. Non usare spazi o punteggiatura per questo campo. max 100 caratteri, minimo di 2 caratteri|
Music On Hold Name|Music On Hold Nome|
This is a more descriptive name of the Music On Hold entry. This is a short summary of the Music On Hold context and will show as a comment in the musiconhold-vicidial.conf file. max 255 characters, minimum of 2 characters|Questo è un nome più descrittivo del Music On Hold entrata. Questo è un breve sunto della Music On Hold contesto e mostrerà come un commento nel musiconhold file vicidial.conf. max 255 caratteri, minimo di 2 caratteri|
This option allows you to set the Music On Hold entry to active or inactive. Inactive will remove the entry from the conf files|Questa opzione consente di impostare la musica su attesa ingresso attivo o inattivo. Inattivi rimuovere la voce dal file di conf|
Random Order|Ordine casuale|
This option allows you to define the playback of the audio files in a random order. If set to N then the defined order will be used|Questa opzione permette di definire la riproduzione dei file audio in ordine casuale. Se impostato su N quindi l-ordine definito saranno utilizzati|
To add a new audio file to a Music On Hold entry the file must first be in the audio store, then you can select the file and click submit to add it to the file list. Music on hold is updated once per minute if there have been changes made. Any files not listed in a music on hold entry that are present in the music on hold folder will be deleted|Per aggiungere un nuovo file audio ad un Music On Hold ingresso il file deve essere prima nel negozio di audio, quindi è possibile selezionare il file e fare clic su per aggiungerlo alla lista dei file. Musica in attesa viene aggiornato una volta al minuto, se ci sono state le modifiche apportate. Tutti i file che non figurano in una musica d-ingresso sostengono che sono presenti nella cartella di musica su attesa saranno eliminati|
MUSIC ON HOLD ENTRY NOT ADDED|Music On Hold iscrizione non AGGIUNTI|
there is already a moh entry in the system with this ID|c-è già una voce moh nel sistema con questo ID|
MUSIC ON HOLD ENTRY ADDED|Music On Hold Entry Aggiunto|
Click here to see Admin chages to this Music On Hold entry|Clicca qui per vedere chages Admin a questo Music On Hold entrata|
Audio Files|Audio Files|
Add An Audio File|Aggiungere un file audio|
Rank: |Rank:|
MUSIC ON HOLD ENTRY NOT MODIFIED|Music On Hold iscrizione non MODIFICATI|
MUSIC ON HOLD ENTRY MODIFIED|Music On Hold voce modificata|
Add A New MOH Entry|Aggiungere una nuova voce MOH|
Show MOH Entries|Mostra MOH Entries|
Active Agent Server|Active Server Agent|
Setting this option to N will prevent agents from being able to login to this server through the vicidial agent screen. This is very useful when using a phone login load balanced setup. Default is Y|L-impostazione di questa opzione per N impedirà agenti di essere in grado di accedere al server attraverso lo schermo vicidial agente. Questo è molto utile quando si utilizza un telefono cellulare carico login setup equilibrata. Di default è Y|
Rebuild Music On Hold|Ricostruire Music On Hold|
If you want to force a rebuilding of the music on hold files or if the music on hold entries or server entries have changed then this should be set to Y. After the music on hold files have been synchronized and reloaded then this will be changed to N. Default is Y|Se si vuole imporre una ricostruzione della musica su file di attesa o se la musica su voci di attesa o voci di server hanno cambiato allora questo dovrebbe essere impostato su Y. Dopo la musica in attesa dei file sono state sincronizzate e ricaricate allora questo sarà cambiato N. Il valore predefinito è Y|
MUSIC ON HOLD ENTRY NOT DELETED|Music On Hold iscrizione non DELETED|
MUSIC ON HOLD ENTRY DELETION CONFIRMATION|Music On Hold ENTRATA SOPPRESSIONE CONFERMA|
Click here to delete music on hold entry|Clicca qui per cancellare la musica in attesa dell-entrata|
MUSIC ON HOLD DELETION COMPLETED|Music On Hold SOPPRESSIONE PRONTI|
Starts with Eastern timezones and works West|Inizia con fuso orario orientale e opere West|
Starts with Western timezones and works East|Inizia con fuso orario occidentale e orientale opere|
you must select a user group|è necessario selezionare un gruppo di utenti|
Enable Second Webform|Consentire Webform Seconda|
WaitForSilence Options|WaitForSilence Opzioni|
If Wait For Silence is desired on calls that are detected as Answering Machines then this field has those options. There are two settings separated by a comma, the first option is how long to detect silence in milliseconds and the second option is for how many times to detect that before playing the message. Default is EMPTY for disabled. A standard value for this would be wait for 2 seconds of silence twice|Se Wait For Silence è desiderato per le chiamate che vengono rilevati come Segreterie allora questo campo ha queste opzioni. Ci sono due impostazioni separate da una virgola, la prima opzione è il tempo per individuare il silenzio in millisecondi e la seconda opzione è per quante volte a rilevare che prima di giocare il messaggio. Di default è vuota per disabili. Un valore standard per questo sarebbe attendere 2 secondi di silenzio per due volte|
This field is for entering the prompt to play when the agent gets an answering machine and clicks on the Answering Machine Message button in the transfer conference frame. You must set this to either an audio file in the audio store or a TTS prompt if TTS is enabled on your system|Questo campo è per entrare nel prompt di giocare quando l-agente riceve una segreteria telefonica e fa clic sul pulsante Answering Machine Message nella cornice conferenza di trasferimento. È necessario impostare questo sia un file audio nel negozio di audio o un programma di TTS prompt se TTS è attivato sul tuo sistema|
EXTENDED ALTERNATE PHONE NUMBERS FOR THIS LEAD|EXTENDED ALTERNATE NUMERI DI TELEFONO PER QUESTA PIOMBO|
ADD NEW VOICEMAIL BOX|ADD NEW VOICEMAIL BOX|
ADDING NEW VOICEMAIL BOX|Aggiunta di nuovi VOICEMAIL BOX|
MODIFY VOICEMAIL BOX|MODIFICA VOICEMAIL BOX|
MODIFY A VOICEMAIL BOX|MODIFICARE un messaggio vocale BOX|
DELETE VOICEMAIL BOX|DELETE VOICEMAIL BOX|
VOICEMAIL BOXES LIST|VOICEMAIL caselle di riepilogo|
VOICEMAIL BOXES|VOICEMAIL SCATOLE|
ADD NEW VOICEMAIL BOX|ADD NEW VOICEMAIL BOX|
Voicemail ID|Voicemail ID|
This is the all numbers identifier of this mailbox. This must not be a duplicate of an existing voicemail ID or the voicemail ID of a phone on the system, minimum of 2 characters|Questo è l-identificativo di tutti i numeri di questa cassetta postale. Questo non deve essere un duplicato di una segreteria telefonica esistente ID o la segreteria telefonica ID di un telefono cellulare sul sistema, minimo di 2 caratteri|
This is name associated with this voicemail box. max 100 characters, minimum of 2 characters|Questo nome è associato a questa casella vocale. max 100 caratteri, minimo di 2 caratteri|
This is the password that is used to gain access to the voicemail box when dialing in to check messages max 10 characters, minimum of 2 characters|Questa è la password che viene utilizzata per ottenere l-accesso alla casella vocale, quando chiamate in ingresso per controllare i messaggi max 10 caratteri, minimo di 2 caratteri|
